id,status_chain
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,['UNSAT']
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,['UNSAT']
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT']"
